id,corpus,n_free_date_vars,n_free_int_vars,n_free_bool_vars,pinned_var_frac,pinned_date_frac,pinned_int_frac,pinned_bool_frac,n_date_subexprs,n_atoms,n_date_comparisons,n_int_comparisons,ordering_cmp_frac,n_case_splits,max_disjunction_width,bool_alternation_depth,implication_atom_frac,neg_ordering_frac,n_unit_constraints,n_date_period_ops,ground_arith_frac,max_abs_years,max_abs_months,max_abs_days,mixed_frac,max_date_chain_len,n_dot_year,n_dot_month,n_dot_day,property_access_frac,n_symbolic_date_ctors,uses_feb29,uses_leap_year,n_components,largest_component_frac,graph_density,mixed_sort_coupling,label_status,label_execution_time
legal-185,legal,20,1,0,0.0,0.0,0.0,0.0,41,21,21,0,1.0,0,1,0,0.0,0.0,21,19,0.0,0,0,7,0.0,1,0,0,0,0.0,2,0,0,1,1.0,0.1,0,,
legal-186,legal,3,0,3,0.0,0.0,0.0,0.0,6,14,6,0,0.42857142857142855,6,1,1,0.7857142857142857,0.0,3,4,0.0,6,0,0,0.0,1,0,0,0,0.0,0,0,0,4,0.5,0.13333333333333333,0,,
legal-187,legal,4,0,0,0.0,0.0,0.0,0.0,6,5,5,0,1.0,0,1,0,0.0,0.0,5,2,0.0,2,0,0,0.0,1,0,0,0,0.0,0,0,0,1,1.0,0.5,0,,
legal-188,legal,7,0,2,0.0,0.0,0.0,0.0,10,22,10,0,0.4090909090909091,10,1,1,0.9545454545454546,0.0,1,5,0.0,0,0,31,0.0,1,0,0,0,0.0,0,0,0,3,0.7777777777777778,0.16666666666666666,0,,
legal-189,legal,4,1,0,0.0,0.0,0.0,0.0,5,5,4,1,0.8,0,1,0,0.0,0.0,5,0,0.0,0,0,0,0.0,0,1,0,0,0.2,1,0,0,1,1.0,0.5,1,,
legal-190,legal,5,1,5,0.0,0.0,0.0,0.0,7,19,7,1,0.3684210526315789,9,1,1,1.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.125,0,0,0,9,0.2727272727272727,0.03636363636363636,1,,
legal-191,legal,2,0,1,0.0,0.0,0.0,0.0,4,3,2,0,0.6666666666666666,1,1,1,1.0,1.0,0,2,0.0,2,0,0,0.0,1,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.3333333333333333,0,,
legal-192,legal,6,1,2,0.0,0.0,0.0,0.0,10,10,8,0,0.8,2,1,1,0.4,0.0,6,3,0.0,1,0,0,0.0,1,0,0,0,0.0,1,0,0,3,0.7777777777777778,0.16666666666666666,0,,
legal-193,legal,6,0,0,0.0,0.0,0.0,0.0,8,7,7,0,0.5714285714285714,1,2,1,0.0,0.0,5,2,0.0,1,0,180,0.0,1,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.26666666666666666,0,,
legal-194,legal,5,0,1,0.0,0.0,0.0,0.0,7,6,5,0,0.8333333333333334,0,1,0,0.0,0.0,6,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,1,2,0.6666666666666666,0.3333333333333333,0,,
legal-195,legal,4,0,0,0.0,0.0,0.0,0.0,6,2,2,0,0.5,0,1,0,0.0,0.0,2,2,0.0,3,0,0,0.0,1,0,0,0,0.0,0,0,0,2,0.5,0.3333333333333333,0,,
legal-196,legal,2,0,0,0.0,0.0,0.0,0.0,3,1,1,0,1.0,0,1,0,0.0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0.5,1,0,0,1,1.0,1.0,0,,
legal-197,legal,2,0,4,0.0,0.0,0.0,0.0,5,11,7,0,0.6363636363636364,4,1,2,0.8181818181818182,0.0,2,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,5,0.3333333333333333,0.06666666666666667,0,,
legal-198,legal,7,0,1,0.0,0.0,0.0,0.0,9,11,10,0,0.9090909090909091,1,1,1,0.18181818181818182,0.0,9,2,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,2,0.875,0.2857142857142857,0,,
legal-199,legal,2,0,2,0.0,0.0,0.0,0.0,4,5,3,0,0.6,1,1,1,0.6,0.0,2,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,1,3,0.5,0.16666666666666666,0,,
legal-200,legal,8,0,0,0.0,0.0,0.0,0.0,10,14,11,3,0.5,1,2,1,0.0,0.0,12,2,0.0,0,0,90,0.0,1,2,2,1,0.3125,0,0,0,1,1.0,0.32142857142857145,0,,
